id,year,mag,magType,energy_proxy_J
usp000hsuc,2011,5.5,mwc,11220184543019.652
usp000hsuy,2011,5.6,mwc,15848931924611.11
usp000hsv8,2011,5.9,mwc,44668359215096.53
usp000hsvn,2011,5.6,mwb,15848931924611.11
usp000hsx6,2011,5.5,mwb,11220184543019.652
usp000hszr,2011,6.4,mww,251188643150959.25
usp000ht0x,2011,5.5,mwc,11220184543019.652
usp000ht15,2011,7.0,mww,1995262314968882.8
usp000ht1b,2011,5.9,mwc,44668359215096.53
usp000ht50,2011,5.8,mwc,31622776601683.793
usp000ht5g,2011,5.7,mwb,22387211385683.47
usp000ht5t,2011,5.7,mwb,22387211385683.47
usp000ht9g,2011,6.0,mww,63095734448019.43
usp000htap,2011,5.9,mww,44668359215096.53
usp000htb4,2011,7.2,mww,3981071705534985.5
usp000htg5,2011,5.6,mwb,15848931924611.11
usp000htjh,2011,5.9,mwb,44668359215096.53
usp000htjz,2011,5.7,mwb,22387211385683.47
usp000htk2,2011,6.0,mww,63095734448019.43
usp000htp9,2011,6.1,mww,89125093813374.4
usp000htpb,2011,5.7,mwc,22387211385683.47
usp000htpm,2011,5.6,mwc,15848931924611.11
usp000htps,2011,5.5,mwc,11220184543019.652
usp000htpz,2011,6.2,mww,125892541179417.14
usp000htqf,2011,5.6,mwb,15848931924611.11
usp000htt3,2011,6.2,mwc,125892541179417.14
usp000htta,2011,5.5,mwb,11220184543019.652
usp000httd,2011,5.5,mwb,11220184543019.652
usp000htwe,2011,6.0,mww,63095734448019.43
usp000htye,2011,5.6,mwb,15848931924611.11
usp000htz3,2011,5.9,mww,44668359215096.53
usp000hu1f,2011,5.9,mww,44668359215096.53
usp000hu2t,2011,6.2,mww,125892541179417.14
usp000hu2w,2011,5.9,mwc,44668359215096.53
usp000hu4k,2011,5.8,mww,31622776601683.793
usp000hu5n,2011,5.6,mwb,15848931924611.11
usp000hu76,2011,6.4,mww,251188643150959.25
usp000huab,2011,6.5,mww,354813389233576.06
usp000huac,2011,6.6,mwb,501187233627271.44
usp000huc2,2011,6.9,mww,1412537544622761.2
usp000hucn,2011,5.9,mwb,44668359215096.53
usp000hucz,2011,6.1,mwb,89125093813374.4
usp000huda,2011,5.7,mwc,22387211385683.47
usp000hudb,2011,5.6,mwc,15848931924611.11
usp000hudw,2011,5.6,mwb,15848931924611.11
usp000huea,2011,6.1,mww,89125093813374.4
usp000huet,2011,5.8,mwb,31622776601683.793
usp000huey,2011,6.0,mwc,63095734448019.43
usp000huf9,2011,5.5,mwb,11220184543019.652
usp000hugg,2011,6.7,mww,707945784384140.2
usp000huje,2011,6.1,mww,89125093813374.4
usp000hujs,2011,5.5,mwb,11220184543019.652
usp000hunm,2011,5.6,mww,15848931924611.11
usp000hup7,2011,5.5,mwb,11220184543019.652
usp000hutu,2011,6.1,mww,89125093813374.4
usp000huuj,2011,5.6,mwb,15848931924611.11
usp000huus,2011,6.5,mww,354813389233576.06
usp000huv2,2011,5.5,mwc,11220184543019.652
usp000huvq,2011,6.1,mww,89125093813374.4
usp000huvt,2011,5.5,mwr,11220184543019.652
usp000huw3,2011,5.6,mwr,15848931924611.11
usp000huxr,2011,5.5,mwb,11220184543019.652
usp000huyp,2011,5.7,mwb,22387211385683.47
usp000hv0h,2011,5.6,mwb,15848931924611.11
usp000hv2c,2011,5.9,mww,44668359215096.53
usp000hv31,2011,5.9,mwb,44668359215096.53
usp000hv5c,2011,5.8,mwb,31622776601683.793
usp000hv5x,2011,5.7,mwc,22387211385683.47
usp000hv6a,2011,5.6,mwc,15848931924611.11
usp000hv6t,2011,5.5,mwc,11220184543019.652
usp000hv6u,2011,6.0,mww,63095734448019.43
usp000hv8x,2011,5.7,mww,22387211385683.47
usp000hv9z,2011,5.5,mwc,11220184543019.652
usp000hvar,2011,5.6,mww,15848931924611.11
usp000hvef,2011,6.3,mww,177827941003892.28
usp000hveq,2011,6.5,mww,354813389233576.06
usp000hvf6,2011,6.3,mww,177827941003892.28
usp000hvhj,2011,7.3,mww,5623413251903491.0
usp000hvk6,2011,6.0,mww,63095734448019.43
usp000hvk9,2011,5.9,mww,44668359215096.53
usp000hvkg,2011,6.0,mwc,63095734448019.43
usp000hvkh,2011,6.5,mwc,354813389233576.06
usp000hvkj,2011,6.4,mww,251188643150959.25
usp000hvm3,2011,5.5,mwc,11220184543019.652
usp000hvme,2011,5.6,mwb,15848931924611.11
usp000hvn3,2011,6.5,mww,354813389233576.06
usp000hvng,2011,5.7,mwc,22387211385683.47
official20110311054624120_30,2011,9.1,mww,2.818382931264449e+18
usp000hvpa,2011,7.9,mwc,4.466835921509653e+16
usp000hvpg,2011,7.7,mwc,2.2387211385683468e+16
usp000hvy0,2011,6.3,mwb,177827941003892.28
usp000hw18,2011,6.2,mwb,125892541179417.14
usp000hw19,2011,6.0,mwb,63095734448019.43
usp000hw1y,2011,6.2,mwc,125892541179417.14
usp000hw29,2011,6.1,mwc,89125093813374.4
usp000hw79,2011,5.8,mwb,31622776601683.793
usp000hw7h,2011,5.8,mwc,31622776601683.793
usp000hw7r,2011,6.5,mww,354813389233576.06
usp000hw8g,2011,5.9,mwc,44668359215096.53
usp000hw8u,2011,5.9,mwc,44668359215096.53
usp000hwa0,2011,5.7,mwc,22387211385683.47
usp000hwb0,2011,5.5,mwc,11220184543019.652
usp000hwds,2011,5.6,mwc,15848931924611.11
usp000hwec,2011,5.7,mwb,22387211385683.47
usp000hwfp,2011,5.9,mwc,44668359215096.53
usp000hwfv,2011,6.1,mww,89125093813374.4
usp000hwfy,2011,5.6,mwc,15848931924611.11
usp000hwgb,2011,5.6,mwc,15848931924611.11
usp000hwgq,2011,5.8,mwc,31622776601683.793
usp000hwj3,2011,5.8,mwb,31622776601683.793
usp000hwmq,2011,5.8,mww,31622776601683.793
usp000hwnq,2011,6.1,mwb,89125093813374.4
usp000hwq6,2011,6.1,mww,89125093813374.4
usp000hwqp,2011,5.8,mwc,31622776601683.793
usp000hwtg,2011,5.7,mwb,22387211385683.47
usp000hwup,2011,5.6,mwb,15848931924611.11
usp000hwv9,2011,5.7,mww,22387211385683.47
usp000hwyc,2011,5.6,mwb,15848931924611.11
usp000hx1e,2011,5.5,mwb,11220184543019.652
usp000hx38,2011,6.0,mww,63095734448019.43
usp000hx7a,2011,5.6,mwb,15848931924611.11
usp000hxbc,2011,5.8,mww,31622776601683.793
usp000hxbx,2011,5.5,mwc,11220184543019.652
usp000hxc6,2011,6.0,mww,63095734448019.43
usp000hxc7,2011,6.0,mww,63095734448019.43
usp000hxcu,2011,6.1,mwc,89125093813374.4
usp000hxdx,2011,5.7,mww,22387211385683.47
usp000hxf1,2011,5.7,mww,22387211385683.47
usp000hxfe,2011,5.7,mww,22387211385683.47
usp000hxk6,2011,5.5,mwc,11220184543019.652
usp000hxm2,2011,6.2,mww,125892541179417.14
usp000hxmc,2011,6.2,mww,125892541179417.14
usp000hxmm,2011,5.6,mwc,15848931924611.11
usp000hxn0,2011,5.8,mww,31622776601683.793
usp000hxnv,2011,5.5,mwb,11220184543019.652
usp000hxny,2011,5.8,mww,31622776601683.793
usp000hxqa,2011,5.5,mwb,11220184543019.652
usp000hxs4,2011,5.5,mwc,11220184543019.652
usp000hxv2,2011,5.5,mwb,11220184543019.652
usp000hxvj,2011,5.9,mww,44668359215096.53
usp000hxx5,2011,5.7,mww,22387211385683.47
usp000hy0r,2011,5.6,mwc,15848931924611.11
usp000hy18,2011,6.0,mww,63095734448019.43
usp000hy1v,2011,5.8,mww,31622776601683.793
usp000hy2c,2011,5.7,mwc,22387211385683.47
usp000hy55,2011,5.8,mww,31622776601683.793
usp000hy57,2011,5.5,mwb,11220184543019.652
usp000hy7j,2011,5.7,mww,22387211385683.47
usp000hy7y,2011,6.4,mww,251188643150959.25
usp000hy8c,2011,6.1,mww,89125093813374.4
usp000hy8e,2011,6.4,mww,251188643150959.25
usp000hy8u,2011,5.6,mwc,15848931924611.11
usp000hy8w,2011,5.6,mwc,15848931924611.11
usp000hy8x,2011,5.7,mwc,22387211385683.47
usp000hy9a,2011,5.8,mww,31622776601683.793
usp000hy9e,2011,5.9,mww,44668359215096.53
usp000hy9m,2011,5.6,mwc,15848931924611.11
usp000hyb1,2011,5.5,mwb,11220184543019.652
usp000hyfh,2011,5.8,mww,31622776601683.793
usp000hyfx,2011,6.9,mww,1412537544622761.2
usp000hyg5,2011,5.7,mwc,22387211385683.47
usp000hyjm,2011,6.2,mww,125892541179417.14
usp000hypf,2011,6.0,mww,63095734448019.43
usp000hyqk,2011,5.6,mww,15848931924611.11
usp000hyrs,2011,6.2,mww,125892541179417.14
usp000hyv2,2011,6.1,mww,89125093813374.4
usp000hyvs,2011,5.5,mwb,11220184543019.652
usp000hyx0,2011,5.7,mww,22387211385683.47
usp000hyyr,2011,6.3,mww,177827941003892.28
usp000hyzj,2011,6.0,mww,63095734448019.43
usp000hz2b,2011,5.9,mww,44668359215096.53
usp000hz2h,2011,6.0,mww,63095734448019.43
usp000hz30,2011,5.5,mwb,11220184543019.652
usp000hz47,2011,5.5,mwb,11220184543019.652
usp000hz4k,2011,5.9,mww,44668359215096.53
usp000hz6z,2011,6.4,mww,251188643150959.25
usp000hz7h,2011,6.7,mww,707945784384140.2
usp000hza0,2011,5.8,mwb,31622776601683.793
usp000hzb1,2011,5.9,mww,44668359215096.53
usp000hzd7,2011,6.0,mww,63095734448019.43
usp000hzf3,2011,6.6,mww,501187233627271.44
usp000hzf6,2011,7.1,mww,2818382931264449.0
usp000hzfv,2011,5.8,mww,31622776601683.793
usp000hzky,2011,5.9,mww,44668359215096.53
usp000hzq8,2011,6.6,mww,501187233627271.44
usp000hzrb,2011,5.5,mwr,11220184543019.652
usp000hzsf,2011,5.5,mwc,11220184543019.652
usp000hzsk,2011,6.2,mww,125892541179417.14
usp000hzt4,2011,5.9,mww,44668359215096.53
usp000hztx,2011,5.6,mww,15848931924611.11
usp000hzw1,2011,6.0,mww,63095734448019.43
usp000hzw7,2011,5.5,mwc,11220184543019.652
usp000hzxg,2011,5.5,mwb,11220184543019.652
usp000hzxk,2011,5.7,mww,22387211385683.47
usp000hzym,2011,5.7,mww,22387211385683.47
usp000hzze,2011,5.8,mww,31622776601683.793
usp000j01j,2011,5.7,mww,22387211385683.47
usp000j01w,2011,5.7,mww,22387211385683.47
usp000j020,2011,5.8,mww,31622776601683.793
usp000j034,2011,5.5,mwb,11220184543019.652
usp000j03s,2011,5.7,mww,22387211385683.47
usp000j06q,2011,6.6,mww,501187233627271.44
usp000j0b7,2011,5.7,mww,22387211385683.47
usp000j0b9,2011,5.8,mww,31622776601683.793
usp000j0c3,2011,6.2,mww,125892541179417.14
usp000j0cf,2011,5.6,mww,15848931924611.11
usp000j0d8,2011,5.6,mwb,15848931924611.11
usp000j0dz,2011,5.5,mwc,11220184543019.652
usp000j0eh,2011,6.8,mww,1000000000000000.0
usp000j0ew,2011,5.9,mww,44668359215096.53
usp000j0h6,2011,5.6,mww,15848931924611.11
usp000j0ha,2011,5.6,mww,15848931924611.11
usp000j0hc,2011,6.1,mww,89125093813374.4
usp000j0m1,2011,5.6,mww,15848931924611.11
usp000j0me,2011,5.5,mwc,11220184543019.652
usp000j0mf,2011,5.5,mwb,11220184543019.652
usp000j0q8,2011,5.7,mww,22387211385683.47
usp000j0qd,2011,5.5,mww,11220184543019.652
usp000j0qk,2011,5.8,mww,31622776601683.793
usp000j0t2,2011,5.7,mww,22387211385683.47
usp000j0tf,2011,6.1,mww,89125093813374.4
usp000j0vd,2011,5.8,mww,31622776601683.793
usp000j0ws,2011,5.5,mwc,11220184543019.652
usp000j0zx,2011,5.5,mww,11220184543019.652
usp000j104,2011,5.6,mww,15848931924611.11
usp000j11a,2011,5.7,mww,22387211385683.47
usp000j11b,2011,5.7,mww,22387211385683.47
usp000j11c,2011,6.0,mww,63095734448019.43
usp000j11r,2011,5.6,mwc,15848931924611.11
usp000j11v,2011,5.8,mww,31622776601683.793
usp000j12q,2011,5.5,mww,11220184543019.652
usp000j13b,2011,5.5,mww,11220184543019.652
usp000j167,2011,5.7,mwb,22387211385683.47
usp000j190,2011,5.9,mww,44668359215096.53
usp000j192,2011,5.7,mwc,22387211385683.47
usp000j194,2011,5.6,mwc,15848931924611.11
usp000j1a8,2011,6.8,mww,1000000000000000.0
usp000j1av,2011,5.9,mwc,44668359215096.53
usp000j1by,2011,5.5,mwc,11220184543019.652
usp000j1c2,2011,5.7,mwc,22387211385683.47
usp000j1c6,2011,5.5,mwc,11220184543019.652
usp000j1dq,2011,5.6,mww,15848931924611.11
usp000j1gr,2011,5.5,mww,11220184543019.652
usp000j1h0,2011,5.7,mwc,22387211385683.47
usp000j1jg,2011,5.9,mww,44668359215096.53
usp000j1jk,2011,6.1,mww,89125093813374.4
usp000j1kw,2011,5.9,mww,44668359215096.53
usp000j1n3,2011,6.1,mww,89125093813374.4
usp000j1nf,2011,6.4,mww,251188643150959.25
usp000j1nr,2011,5.5,mww,11220184543019.652
usp000j1q5,2011,5.7,mww,22387211385683.47
usp000j1qt,2011,5.7,mww,22387211385683.47
usp000j1sz,2011,5.5,mww,11220184543019.652
usp000j1t2,2011,5.5,mwc,11220184543019.652
usp000j1up,2011,5.8,mww,31622776601683.793
usp000j1v8,2011,5.8,mww,31622776601683.793
usp000j1wj,2011,5.7,mww,22387211385683.47
usp000j1x2,2011,5.9,mww,44668359215096.53
usp000j1z7,2011,5.9,mww,44668359215096.53
usp000j1zc,2011,5.6,mww,15848931924611.11
usp000j21q,2011,5.6,mwb,15848931924611.11
usp000j220,2011,5.7,mww,22387211385683.47
usp000j24b,2011,5.8,mww,31622776601683.793
usp000j256,2011,5.5,mww,11220184543019.652
usp000j2c3,2011,5.7,mww,22387211385683.47
usp000j2c6,2011,5.5,mwc,11220184543019.652
usp000j2c7,2011,5.5,mwc,11220184543019.652
usp000j2dy,2011,5.9,mww,44668359215096.53
usp000j2hv,2011,6.3,mww,177827941003892.28
usp000j2kz,2011,6.1,mww,89125093813374.4
usp000j2mw,2011,5.5,mww,11220184543019.652
usp000j2nd,2011,5.5,mww,11220184543019.652
usp000j2rm,2011,6.4,mww,251188643150959.25
usp000j2ru,2011,5.9,mww,44668359215096.53
usp000j2tq,2011,5.6,mwc,15848931924611.11
usp000j2v6,2011,5.9,mww,44668359215096.53
usp000j2vr,2011,5.5,mwc,11220184543019.652
usp000j2xb,2011,5.6,mww,15848931924611.11
usp000j32u,2011,5.6,mww,15848931924611.11
usp000j33b,2011,5.9,mww,44668359215096.53
usp000j348,2011,6.3,mww,177827941003892.28
usp000j34t,2011,5.5,mww,11220184543019.652
usp000j34v,2011,5.6,mww,15848931924611.11
usp000j35c,2011,5.7,mww,22387211385683.47
usp000j366,2011,5.5,mwc,11220184543019.652
usp000j37m,2011,6.4,mww,251188643150959.25
usp000j3ap,2011,5.6,mwb,15848931924611.11
usp000j3ce,2011,5.7,mww,22387211385683.47
usp000j3cw,2011,5.5,mww,11220184543019.652
usp000j3dg,2011,5.5,mwb,11220184543019.652
usp000j3e5,2011,5.5,mwc,11220184543019.652
usp000j3fk,2011,6.4,mww,251188643150959.25
usp000j3fq,2011,5.7,mwc,22387211385683.47
usp000j3gd,2011,6.0,mww,63095734448019.43
usp000j3jt,2011,5.7,mwc,22387211385683.47
usp000j3k6,2011,6.7,mww,707945784384140.2
usp000j3mq,2011,7.3,mww,5623413251903491.0
usp000j3n9,2011,6.1,mwc,89125093813374.4
usp000j3pk,2011,5.5,mwb,11220184543019.652
usp000j3rz,2011,5.6,mww,15848931924611.11
usp000j3sf,2011,5.5,mwb,11220184543019.652
usp000j3sp,2011,6.3,mww,177827941003892.28
usp000j3tq,2011,5.5,mwb,11220184543019.652
usp000j3ug,2011,5.5,mww,11220184543019.652
usp000j3uw,2011,5.8,mww,31622776601683.793
usp000j3vq,2011,5.8,mww,31622776601683.793
usp000j3xp,2011,5.5,mwc,11220184543019.652
usp000j3zb,2011,5.6,mww,15848931924611.11
usp000j3zh,2011,5.7,mww,22387211385683.47
usp000j3zk,2011,5.5,mwc,11220184543019.652
usp000j410,2011,5.6,mww,15848931924611.11
usp000j417,2011,5.6,mww,15848931924611.11
usp000j430,2011,5.7,mww,22387211385683.47
usp000j460,2011,5.5,mwc,11220184543019.652
usp000j46y,2011,5.7,mwc,22387211385683.47
usp000j48b,2011,5.7,mww,22387211385683.47
usp000j48h,2011,7.6,mww,1.5848931924611108e+16
usp000j49z,2011,5.5,mwc,11220184543019.652
usp000j4a9,2011,5.7,mwc,22387211385683.47
usp000j4ac,2011,5.8,mwc,31622776601683.793
usp000j4b1,2011,5.5,mww,11220184543019.652
usp000j4ch,2011,5.6,mwc,15848931924611.11
usp000j4e6,2011,5.5,mwb,11220184543019.652
usp000j4e9,2011,5.9,mww,44668359215096.53
usp000j4ea,2011,5.6,mwc,15848931924611.11
usp000j4ew,2011,5.9,mww,44668359215096.53
usp000j4f4,2011,6.0,mww,63095734448019.43
usp000j4fs,2011,6.0,mww,63095734448019.43
usp000j4gp,2011,7.0,mww,1995262314968882.8
usp000j4js,2011,5.7,mwc,22387211385683.47
usp000j4m9,2011,5.9,mww,44668359215096.53
usp000j4mf,2011,5.5,mwc,11220184543019.652
usp000j4mp,2011,5.6,mww,15848931924611.11
usp000j4nm,2011,5.7,mwc,22387211385683.47
usp000j4p4,2011,6.4,mww,251188643150959.25
usp000j4s9,2011,5.5,mwc,11220184543019.652
usp000j4sj,2011,5.6,mww,15848931924611.11
usp000j4ve,2011,5.5,mwc,11220184543019.652
usp000j4yw,2011,5.5,mwc,11220184543019.652
usp000j4yz,2011,6.1,mww,89125093813374.4
usp000j4zz,2011,6.0,mww,63095734448019.43
usp000j50h,2011,5.8,mww,31622776601683.793
usp000j51b,2011,5.9,mww,44668359215096.53
usp000j51d,2011,5.6,mwb,15848931924611.11
usp000j51f,2011,6.1,mww,89125093813374.4
usp000j54a,2011,5.5,mwc,11220184543019.652
usp000j54n,2011,5.8,mww,31622776601683.793
usp000j554,2011,5.5,mwc,11220184543019.652
usp000j560,2011,6.1,mww,89125093813374.4
usp000j57s,2011,6.0,mww,63095734448019.43
usp000j59g,2011,6.0,mww,63095734448019.43
usp000j5ab,2011,5.9,mww,44668359215096.53
usp000j5bv,2011,5.5,mwb,11220184543019.652
usp000j5by,2011,6.3,mww,177827941003892.28
usp000j5c4,2011,5.7,mwc,22387211385683.47
usp000j5cn,2011,5.5,mwb,11220184543019.652
usp000j5ed,2011,6.3,mww,177827941003892.28
usp000j5eq,2011,6.3,mww,177827941003892.28
usp000j5fr,2011,5.6,mwc,15848931924611.11
usp000j5g5,2011,5.9,mww,44668359215096.53
usp000j5h3,2011,5.6,mww,15848931924611.11
usp000j5hj,2011,5.8,mww,31622776601683.793
usp000j5hr,2011,6.0,mww,63095734448019.43
usp000j5kb,2011,5.9,mww,44668359215096.53
usp000j5kv,2011,5.6,mww,15848931924611.11
usp000j5mp,2011,5.7,mww,22387211385683.47
usp000j5nv,2011,6.7,mww,707945784384140.2
usp000j5rj,2011,5.5,mww,11220184543019.652
usp000j5rk,2011,6.3,mww,177827941003892.28
usp000j5sk,2011,6.1,mww,89125093813374.4
usp000j5t4,2011,6.6,mww,501187233627271.44
usp000j5u4,2011,5.7,mww,22387211385683.47
usp000j5ua,2011,5.9,mww,44668359215096.53
usp000j5uf,2011,5.6,mwc,15848931924611.11
usp000j5vm,2011,5.7,mww,22387211385683.47
usp000j5xn,2011,5.7,mww,22387211385683.47
usp000j5xu,2011,5.8,mww,31622776601683.793
usp000j5yv,2011,6.1,mww,89125093813374.4
usp000j60t,2011,5.7,mwc,22387211385683.47
usp000j62j,2011,5.5,mwc,11220184543019.652
usp000j64a,2011,5.6,mww,15848931924611.11
usp000j66n,2011,5.6,mwc,15848931924611.11
usp000j68j,2011,5.7,mww,22387211385683.47
usp000j69g,2011,6.0,mww,63095734448019.43
usp000j69k,2011,5.7,mwc,22387211385683.47
usp000j6a4,2011,5.6,mww,15848931924611.11
usp000j6at,2011,5.8,mww,31622776601683.793
usp000j6bj,2011,5.5,mww,11220184543019.652
usp000j6dd,2011,5.5,mwc,11220184543019.652
usp000j6de,2011,5.8,mww,31622776601683.793
usp000j6en,2011,5.6,mwb,15848931924611.11
usp000j6fy,2011,5.7,mww,22387211385683.47
usp000j6hz,2011,6.1,mww,89125093813374.4
usp000j6jb,2011,5.6,mwb,15848931924611.11
usp000j6jg,2011,5.7,mww,22387211385683.47
usp000j6kt,2011,6.1,mww,89125093813374.4
usp000j6nt,2011,6.2,mww,125892541179417.14
usp000j6nx,2011,6.2,mww,125892541179417.14
usp000j6py,2011,5.6,mwc,15848931924611.11
usp000j6qq,2011,5.5,mwc,11220184543019.652
usp000j6r4,2011,7.2,mww,3981071705534985.5
usp000j6rb,2011,6.5,mwc,354813389233576.06
usp000j6rj,2011,7.1,mww,2818382931264449.0
usp000j6sg,2011,5.6,mwb,15848931924611.11
usp000j6sp,2011,5.5,mwc,11220184543019.652
usp000j6th,2011,5.6,mwc,15848931924611.11
usp000j6tk,2011,5.8,mww,31622776601683.793
usp000j6uu,2011,5.7,mww,22387211385683.47
usp000j6v0,2011,5.7,mwc,22387211385683.47
usp000j6v4,2011,5.9,mww,44668359215096.53
usp000j6vx,2011,6.1,mww,89125093813374.4
se609212,2011,5.8,mw,31622776601683.793
usp000j6z8,2011,7.0,mww,1995262314968882.8
usp000j6zp,2011,6.2,mww,125892541179417.14
usp000j70p,2011,5.9,mww,44668359215096.53
usp000j70v,2011,5.5,mwc,11220184543019.652
usp000j74y,2011,5.7,mwc,22387211385683.47
usp000j75u,2011,5.6,mwc,15848931924611.11
usp000j77t,2011,5.6,mwc,15848931924611.11
usp000j78h,2011,6.9,mww,1412537544622761.2
usp000j7ag,2011,5.6,mww,15848931924611.11
usp000j7ak,2011,5.5,mww,11220184543019.652
usp000j7bw,2011,6.0,mww,63095734448019.43
usp000j7dc,2011,6.9,mww,1412537544622761.2
usp000j7ee,2011,6.7,mww,707945784384140.2
usp000j7gb,2011,5.8,mww,31622776601683.793
usp000j7gq,2011,6.4,mww,251188643150959.25
iscgem17197881,2011,5.81,mw,32734069487883.863
usp000j7jb,2011,7.0,mww,1995262314968882.8
usp000j7m3,2011,5.8,mww,31622776601683.793
usp000j7n5,2011,6.2,mww,125892541179417.14
usp000j7n7,2011,5.8,mww,31622776601683.793
usp000j7nn,2011,6.7,mww,707945784384140.2
usp000j7r6,2011,5.5,mwc,11220184543019.652
usp000j7uq,2011,5.9,mww,44668359215096.53
usp000j7ur,2011,6.4,mww,251188643150959.25
usp000j7xs,2011,5.8,mww,31622776601683.793
usp000j7zc,2011,5.9,mww,44668359215096.53
usp000j7zs,2011,5.7,mwb,22387211385683.47
usp000j816,2011,5.8,mww,31622776601683.793
usp000j81k,2011,5.7,mwc,22387211385683.47
usp000j81y,2011,6.0,mww,63095734448019.43
usp000j82j,2011,6.1,mww,89125093813374.4
usp000j82k,2011,6.1,mww,89125093813374.4
usp000j82z,2011,5.5,mww,11220184543019.652
usp000j83e,2011,7.3,mww,5623413251903491.0
usp000j84w,2011,5.5,mww,11220184543019.652
usp000j84y,2011,6.7,mwc,707945784384140.2
usp000j853,2011,5.7,mwc,22387211385683.47
usp000j85a,2011,5.9,mww,44668359215096.53
usp000j85c,2011,5.8,mwc,31622776601683.793
usp000j85n,2011,5.7,mwc,22387211385683.47
usp000j86f,2011,5.7,mwc,22387211385683.47
usp000j885,2011,5.6,mww,15848931924611.11
usp000j88b,2011,6.9,mww,1412537544622761.2
usp000j89k,2011,5.6,mww,15848931924611.11
usp000j89y,2011,5.6,mwr,15848931924611.11
usp000j8ac,2011,5.7,mwc,22387211385683.47
usp000j8cv,2011,5.5,mwb,11220184543019.652
usp000j8e3,2011,6.4,mww,251188643150959.25
usp000j8fp,2011,5.9,mww,44668359215096.53
usp000j8pz,2011,5.6,mwb,15848931924611.11
usp000j8ta,2011,5.6,mwb,15848931924611.11
usp000j8wa,2011,5.6,mww,15848931924611.11
usp000j8zd,2011,5.5,mww,11220184543019.652
usp000j8zy,2011,5.8,mww,31622776601683.793
usp000j907,2011,5.9,mww,44668359215096.53
usp000j91b,2011,5.6,mwc,15848931924611.11
usp000j91e,2011,6.1,mww,89125093813374.4
usp000j92x,2011,5.7,mww,22387211385683.47
usp000j933,2011,5.9,mww,44668359215096.53
usp000j94w,2011,5.5,mwc,11220184543019.652
usp000j95h,2011,5.6,mww,15848931924611.11
usp000j95q,2011,5.5,mwc,11220184543019.652
usp000j97s,2011,5.7,mww,22387211385683.47
usp000j99g,2011,6.1,mww,89125093813374.4
usp000j99k,2011,5.6,mwc,15848931924611.11
usp000j9as,2011,6.5,mww,354813389233576.06
usp000j9aw,2011,6.0,mww,63095734448019.43
usp000j9d0,2011,5.5,mwc,11220184543019.652
usp000j9ge,2011,6.1,mww,89125093813374.4
usp000j9mz,2011,6.1,mww,89125093813374.4
usp000j9nm,2011,7.4,mww,7943282347242854.0
usp000j9rr,2011,7.1,mww,2818382931264449.0
usp000j9t8,2011,5.9,mww,44668359215096.53
usp000j9vk,2011,5.7,mww,22387211385683.47
usp000j9w5,2011,5.6,mww,15848931924611.11
usp000j9yn,2011,6.0,mww,63095734448019.43
usp000ja1p,2011,6.9,mww,1412537544622761.2
usp000ja21,2011,5.6,mwc,15848931924611.11
usp000ja40,2011,5.7,mwb,22387211385683.47
usp000ja4q,2011,5.6,mwb,15848931924611.11
usp000ja4z,2011,5.7,mwb,22387211385683.47
usp000ja5b,2011,5.5,mwc,11220184543019.652
usp000ja5j,2011,5.8,mww,31622776601683.793
usp000ja68,2011,5.6,mww,15848931924611.11
usp000ja6t,2011,6.3,mww,177827941003892.28
usp000ja8d,2011,6.1,mww,89125093813374.4
usp000jaay,2011,5.8,mww,31622776601683.793
usp000jabr,2011,5.9,mww,44668359215096.53
usp000jac1,2011,5.7,mww,22387211385683.47
usp000jadn,2011,5.7,mww,22387211385683.47
usp000jae5,2011,5.7,mww,22387211385683.47
usp000jah3,2011,5.6,mwb,15848931924611.11
usp000jahe,2011,5.8,mww,31622776601683.793
usp000jaj2,2011,6.0,mww,63095734448019.43
usp000jajd,2011,6.9,mww,1412537544622761.2
usp000jamz,2011,5.6,mww,15848931924611.11
usp000jan7,2011,5.7,mww,22387211385683.47
usp000japr,2011,6.0,mww,63095734448019.43
usp000japx,2011,5.6,mwb,15848931924611.11
usp000jaq9,2011,5.6,mwc,15848931924611.11
usp000jav0,2011,6.3,mww,177827941003892.28
usp000jawe,2011,5.5,mww,11220184543019.652
usp000jawp,2011,5.7,mww,22387211385683.47
usp000jax4,2011,5.7,mww,22387211385683.47
usp000jayv,2011,6.0,mww,63095734448019.43
usp000jaz3,2011,5.6,mwc,15848931924611.11
usp000jazh,2011,5.8,mww,31622776601683.793
usp000jb0z,2011,5.6,mww,15848931924611.11
usp000jb14,2011,5.7,mwc,22387211385683.47
usp000jb1j,2011,5.8,mww,31622776601683.793
usp000jb46,2011,5.5,mww,11220184543019.652
usp000jb5z,2011,5.7,mwb,22387211385683.47
usp000jb6k,2011,5.7,mww,22387211385683.47
usp000jb98,2011,6.6,mww,501187233627271.44
usp000jba2,2011,5.5,mwc,11220184543019.652
usp000jbaf,2011,6.1,mww,89125093813374.4
usp000jbb8,2011,6.2,mww,125892541179417.14
usp000jbh2,2011,5.8,mww,31622776601683.793
usp000jbhn,2011,6.1,mww,89125093813374.4
usp000jbjx,2011,5.9,mww,44668359215096.53
usp000jbmj,2011,6.0,mww,63095734448019.43
usp000jbna,2011,5.6,mwc,15848931924611.11
usp000jbnk,2011,5.6,mww,15848931924611.11
